ifscode,exptoau,exptobe,exptoca,exptode,exptofi,exptofr,exptogc,exptogr,exptoir,exptoit,exptoja,exptono,exptont,exptonz,exptopo,exptosp,exptosw,exptosz,exptouk,exptous,totexp,exptoas,date10,impfrau,impfrbe,impfrca,impfrde,impfrfi,impfrfr,impfrgc,impfrgr,impfrir,impfrit,impfrja,impfrno,impfrnt,impfrnz,impfrpo,impfrsp,impfrsw,impfrsz,impfruk,impfrus,totimp,impfras,date,ifs32,ifs34,ifs60,ifs60b,ifs64,ifs66i,ifs70d,ifs71d,ifs99,ifs99ab,ifsreu,ifsrf,devaln,revaln,floatn,fix,dwidth,other,country,et,unr,differe,ka,bm,bn,rd,budg,cacc,election,dregime,leftrght,dfin,regstr,govstr,fixed,fltng,ems,eu,nafta,anz,gatt
182,,,,,,,,,,,,,,,,,,,,,,,19682,,,,,,,,,,,,,,,,,,,,,,,1968.2,85079998464,76130000896,2.5,4.6100001,3.4156594,40.342999,169600000,274191296,1885045915648,146400002048,,28.75,0,0,0,0,0,0,Portugal,3.2179999,4.8773279,0,1,1,1,0,,-4.5167351,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19683,,,,,,,,,,,,,,,,,,,,,,,1968.2999,92349997056,78579998720,2.5,4.6599998,3.4705541,43.103104,184069568,250713040,1885045915648,146400002048,,28.75,0,0,0,0,0,0,Portugal,3.2130001,5.1792841,0,1,1,1,0,,6.6769123,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19684,,,,,,,,,,,,,,,,,,,,,,,1968.3999,102149996544,84450000896,2.5833333,4.6599998,3.5528958,44.057671,243095648,319026080,1885045915648,146400002048,,28.75,0,0,0,0,0,0,Portugal,3.2079999,5.4802589,0,1,1,1,0,,2.552937,,,,,,military,1,0,0,0,0,0,1
182,11.74,14.75,11.96,23.82,11.97,42.389999,2.6300001,53.529999,2.0599999,21.450001,6.6700001,11.5,17.190001,.31999999,,13.95,47.889999,18.299999,160.63,79.779999,555.58002,3.05,19691,20.360001,35.779999,7.0799999,14.31,5.21,90.029999,3.0899999,195.86,.86000001,72.379997,19.879999,9.1700001,34.080002,2.1300001,,52.860001,31.43,46.349998,174.36,60.900002,881.60999,5.4899998,1969.1,87180001280,79389999104,2.75,4.6700001,3.6626849,44.66938,144904352,173252176,1921648689152,160500006912,,28.75,0,0,0,0,0,0,Portugal,3.2030001,5.7733321,0,1,1,1,0,,6.4485979,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19692,,,,,,,,,,,,,,,,,,,,,,,1969.2,93010001920,85069996032,2.75,4.71,3.6962316,44.281647,211478256,279200000,1921648689152,160500006912,,28.75,0,0,0,0,0,0,Portugal,3.198,6.0655022,0,1,1,1,0,,11.285047,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19693,,,,,,,,,,,,,,,,,,,,,,,1969.2999,96380002304,87269998592,2.75,4.6599998,3.693182,45.437595,192626096,257252176,1921648689152,160500006912,,28.75,0,0,0,0,0,0,Portugal,3.1930001,6.356771,0,1,1,1,0,,13.971962,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19694,,,,,,,,,,,,,,,,,,,,,,,1969.3999,104560001024,93899997184,2.75,4.6999998,3.8151698,47.644012,273739136,522330432,1921648689152,160500006912,,28.75,0,0,0,0,0,0,Portugal,3.188,6.6471448,0,1,1,1,0,,-19.166666,,,,,,military,1,0,0,0,0,0,1
182,13.46,15.19,13.2,26.049999,18.24,42.959999,2.96,59.709999,3.73,28.76,7.9000001,13.56,26.34,.67000002,,15.34,50.369999,20.01,193.17,82.230003,637.31,3.46,19701,24.370001,43.119999,11.36,19.870001,10.33,109.53,3.0799999,239.57001,.76999998,84,40.610001,9.3999996,39.240002,2.5899999,,68.449997,40.68,54.630001,220.09,107.28,1133.64,4.6700001,1970.1,105329999872,91520000000,2.75,4.73,3.8731139,47.252712,162991296,262886960,2100087619584,180199997440,,28.75,0,0,0,0,0,0,Portugal,3.2314999,5.5186019,0,1,1,1,0,-1.6925638,2.8718092,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19702,,,,,,,,,,,,,,,,,,,,,,,1970.2,111929999360,91279998976,3.5,5.2600002,3.8639648,49.059135,229530432,350260864,2100087619584,180199997440,,28.75,0,0,0,0,0,0,Portugal,3.2750001,4.3935189,0,1,1,1,0,-1.6925638,.47863486,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19703,,,,,,,,,,,,,,,,,,,,,,,1970.2999,114370002944,90960003072,3.5,5.27,3.8761635,47.269821,205495648,420278272,2100087619584,180199997440,,28.75,0,0,0,0,0,0,Portugal,3.3185,3.271879,0,1,1,1,0,-1.6925638,1.4359046,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19704,,,,,,,,,,,,,,,,,,,,,,,1970.3999,123300003840,100450000896,3.5,5.3099999,3.9280086,48.326496,347756512,522226080,2100087619584,180199997440,,28.75,0,0,0,0,0,0,Portugal,3.362,2.153667,0,1,1,1,0,-1.6925638,8.4558821,,,,,,military,1,0,0,0,0,0,1
182,15,17.059999,18.08,26.48,14.8,46.990002,2.99,65.010002,4.1599998,27.41,6.9299998,13.96,29.700001,.88,,17.969999,57.810001,26.52,233.83,101.32,731.22003,4.3200002,19711,24.98,49.029999,15.37,18.969999,6.1100001,117.26,2.55,277.23001,1,92.139999,48.950001,20.440001,45.490002,2.7,,83.82,47.09,72.82,241.75,121.56,1293.65,4.3899999,1971.1,123379998720,94590001152,3.6666667,5.46,4.0255985,47.166241,176800000,273113024,2238873337856,201899999232,,28.75,0,0,0,0,0,0,Portugal,3.3594999,2.1481099,0,1,1,1,0,-1.0747894,8.6862307,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19712,,,,,,,,,,,,,,,,,,,,,,,1971.2,129390002176,97360003072,3.75,5.46,4.0987916,52.309898,250504352,398539136,2238873337856,201899999232,,28.75,0,0,0,0,0,0,Portugal,3.3570001,2.142545,0,1,1,1,0,-1.0747894,9.1134224,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19713,,,,,,,,,,,,,,,,,,,,,,,1971.2999,133959999488,92549996544,3.75,5.4699998,4.2085805,51.638939,256018304,415907808,2238873337856,201899999232,,28.300667,0,0,1,0,0,0,Portugal,3.3545001,2.13697,0,1,1,1,0,-1.0747894,20.324898,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19714,,,,,,,,,,,,,,,,,,,,,,,1971.3999,148840005632,104900001792,3.75,5.54,4.3732643,57.0499,366018048,715688576,2238873337856,201899999232,,27.640015,0,0,0,1,0,0,Portugal,3.352,2.131387,0,1,1,1,0,-1.0747894,-8.2139721,,,,,,military,1,0,0,0,0,0,1
182,20.84,32.869999,22.040001,39.849998,24.780001,66.610001,3.3199999,93.089996,6.5100002,40.220001,10.7,22.82,31.16,1.08,,26.74,83.059998,39.459999,293.81,138.37,1001.82,4.4899998,19721,29.639999,52.740002,16.99,25.940001,8.0100002,138.60001,3.8099999,323.54999,1.95,118.79,65.949997,25.02,54.529999,2.6300001,,108.82,65.419998,84.059998,283.98001,194.17999,1609.45,4.8400002,1972.1,152990007296,97569996800,3.75,5.5366659,4.4861026,55.834393,194083968,401730688,2418837291008,235000004608,,27.226999,0,0,0,0,0,0,Portugal,3.34675,2.1346591,0,1,1,1,0,-2.3957448,7.9943104,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19722,,,,,,,,,,,,,,,,,,,,,,,1972.2,162479996928,103329996800,3.75,5.5466661,4.595892,57.346039,306668512,568788608,2418837291008,235000004608,,27.080667,0,0,0,0,0,0,Portugal,3.3415,2.1379409,0,1,1,1,0,-2.3957448,9.3341875,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19723,,,,,,,,,,,,,,,,,,,,,,,1972.2999,171080007680,109780000768,3.75,5.5433331,4.5379477,63.340336,301905888,490648416,2418837291008,235000004608,,26.931667,0,0,0,0,0,0,Portugal,3.3362501,2.141233,0,1,1,1,0,-2.3957448,23.837391,,,,,,military,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19724,,,,,,,,,,,,,,,,,,,,,,,1972.3999,189879992320,122290003968,3.8333333,5.603333,4.5806432,59.834442,495258976,743033280,2418837291008,235000004608,,26.974333,0,0,0,0,0,0,Portugal,3.3310001,2.144536,0,1,1,1,0,-2.3957448,7.6905541,,,,,,military,1,0,0,0,0,0,1
182,30.24,51.639999,32.790001,58.360001,34.310001,94.470001,5.6799998,138.78999,8.1199999,58.450001,31.790001,31.719999,47.32,1.76,,41.59,104.37,53.900002,434.64001,180.42,1447.46,7.0999999,19731,39.759998,87.099998,19.370001,25.24,14.29,209.25999,8.1599998,436.48999,1.7,156.56,130.69,18.99,96.330002,5.4200001,,166.45,138.07001,126.68,357.23999,246.35001,2297.0801,12.93,1973.1,199119994880,126269997056,4,5.7433329,4.8215694,63.244225,239800128,313408704,2688783220736,282200014848,,26.063667,0,0,1,0,0,0,Portugal,3.3239999,2.1489551,0,1,1,1,0,-1.2827781,2.9618802,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19732,,,,,,,,,,,,,,,,,,,,,,,1973.2,206210007040,130730000384,4,5.7433329,4.9283085,63.645084,476609888,670030272,2688783220736,282200014848,,24.665667,0,0,0,0,0,0,Portugal,3.3169999,2.1533921,0,1,1,1,0,-1.2827781,2.9618802,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19733,,,,,,,,,,,,,,,,,,,,,,,1973.2999,220969992192,141059997696,4,5.7366662,5.056396,67.102928,503669664,843472576,2688783220736,282200014848,,22.992001,0,0,0,0,0,0,Portugal,3.3099999,2.1578479,0,1,1,1,0,-1.2827781,2.9618802,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19734,,,,,,,,,,,,,,,,,,,,,,,1973.3999,248820006912,165600002048,4.3333335,5.7533331,5.2790236,70.138718,621874240,1187682688,2688783220736,282200014848,,24.339333,0,0,0,0,0,0,Portugal,3.303,2.162322,0,1,1,1,0,-1.2827781,2.9618802,,,,,,military,0,1,0,0,0,0,1
182,34.380001,63.369999,32.07,56.09,46.119999,135.24001,7.75,182.17999,11.81,74.089996,35.490002,42.27,57.669998,2.6300001,,47.48,141.16,64.43,517.33002,227.41,1790.75,11.78,19741,56.419998,155.53999,30.440001,34.349998,19.209999,360.5,2.9100001,624.33002,5.5,247.53999,147.35001,47.75,164.19,6.54,,211.16,143.58,162.10001,430.17001,436.38,3299.46,13.5,1974.1,258199994368,155610005504,5,5.7333331,5.8096709,71.175484,402241856,592891136,2719753437184,339299991552,,26.117001,0,0,0,0,0,0,Portugal,3.4007499,2.0591841,0,1,1,1,0,-2.6230474,-6.2198358,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19742,,,,,,,,,,,,,,,,,,,,,,,1974.2,264900001792,158439997440,5,5.6833329,6.2396779,67.925415,530479584,1014225408,2719753437184,339299991552,,24.825001,0,0,0,0,0,0,Portugal,3.4985001,1.961609,0,1,1,1,0,-2.6230474,-6.2198358,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19743,,,,,,,,,,,,,,,,,,,,,,,1974.2999,277229993984,161590001664,6.5,6.476666,6.6422377,65.324364,478115360,996747392,2719753437184,339299991552,,25.524668,0,0,0,0,0,0,Portugal,3.5962501,1.869159,0,1,1,1,0,-2.6230474,-6.2198358,,,,1,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19744,,,,,,,,,,,,,,,,,,,,,,,1974.3999,303370010624,182509993984,6.8333335,6.893333,7.011251,66.035973,865720128,1892120192,2719753437184,339299991552,,25.166,0,0,0,0,0,0,Portugal,3.694,1.781441,0,1,1,1,0,-2.6230474,-6.2198358,,,,,,military,0,1,0,0,0,0,1
182,27.83,61.889999,24.360001,45.060001,29.799999,127.65,16.84,197.42999,10.18,63.110001,18.09,45.369999,55.139999,1.3200001,,52.459999,132.67,58.869999,410.88,140.17,1529.78,10.66,19751,34.77,111.48,15.92,39,20.389999,291.69,2.8800001,436.64001,1.95,191.77,128.82001,44.450001,136.75,1.1900001,,164.25,93.839996,114,334.07001,475.42001,2648.4001,9.1199999,1975.1,308819984384,176720003072,7.5,7.4400001,7.3162208,65.371315,544269312,1164609536,2601503424512,377199984640,,24.360001,0,0,0,0,0,0,Portugal,3.7014999,2.4958839,0,1,1,1,0,-8.430541,-5.1125956,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19752,,,,,,,,,,,,,,,,,,,,,,,1975.2,322760015872,185850003456,7.5,7.7033329,7.6821842,63.244282,505892000,1001910784,2601503424512,377199984640,,24.503,0,0,0,0,0,0,Portugal,3.7090001,3.197181,0,1,1,1,0,-8.430541,-5.1125956,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19753,,,,,,,,,,,,,,,,,,,,,,,1975.2999,335829991424,204779995136,7.5,7.7633328,7.8590665,63.083,427862432,828495360,2601503424512,377199984640,,26.367001,0,0,0,0,0,0,Portugal,3.7165,3.8856919,0,1,1,1,0,-8.430541,-5.1125956,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19754,,,,,,,,,,,,,,,,,,,,,,,1975.3999,434450006016,227279994880,7.1666665,8.0200005,8.0908432,64.694237,461293248,843627072,2601503424512,377199984640,,26.981001,0,0,0,0,0,0,Portugal,3.724,4.5617628,0,1,1,1,0,-8.430541,-5.1125956,,,,1,,military,0,1,0,0,0,0,1
182,24.5,62.860001,24.09,52.43,24.440001,151.74001,8.0299997,194.96001,8.5299997,67.919998,20.959999,50.66,61.98,1.25,,38.09,141.19,50.25,331.51001,122.16,1445.79,8.2399998,19761,42.16,116.2,24.299999,26.620001,40.580002,364.64001,5.54,492.89001,7.5100002,198.28999,132.91,49.959999,158.46001,7.9400001,,202.35001,129.53,145.74001,393.22,380.59,2929.1899,9.7600002,1976.1,364370001920,216080007168,6.5,8.166666,8.804472,65.597992,470071488,1029700800,2780755394560,468899987456,,27.868,0,0,0,0,0,0,Portugal,3.7402501,5.0456972,0,1,1,0,0,-11.516315,-8.2626257,,,,,,military,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19762,,,,,,,,,,,,,,,,,,,,,,,1976.2,383480004608,221940006912,6.5,7.9866662,8.8654661,67.047043,438008960,973722240,2780755394560,468899987456,,30.323334,0,0,0,0,0,0,Portugal,3.7565,5.5206242,0,1,1,0,0,-11.516315,-8.2626257,1,,1,,Cohabita,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19763,,,,,,,,,,,,,,,,,,,,,,,1976.2999,404650000384,228189995008,6.5,8.706666,9.1307898,65.331169,422938464,1043608384,2780755394560,468899987456,,31.274,0,0,0,0,0,0,Portugal,3.7727499,5.986793,0,1,1,0,0,-11.516315,-8.2626257,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19764,,,,,,,,,,,,,,,,,,,,,,,1976.3999,495179988992,251930001408,6.5,9.246666,9.7956238,70.473228,479575776,1173403648,2780755394560,468899987456,,31.451,0,0,0,0,0,0,Portugal,3.789,6.4444442,0,1,1,0,0,-11.516315,-8.2626257,,,,,,Cohabita,0,1,0,0,0,0,1
182,23.1,74.220001,25.639999,47.59,24.969999,161.35001,9.9200001,239.77,10.4,75.870003,18.889999,67.660004,69.459999,1.75,,43.299999,127.36,62.009998,370.29999,136.39,1599.73,9.7799997,19771,37.07,154.69,33.279999,33.110001,20.77,402.34,6.5100002,618.89001,4.5799999,267.23001,189.57001,54.32,169.67999,7.9899998,,240.85001,111.79,163.13,518.47998,507.82001,3556.48,14.38,1977.1,524649988096,243719995392,7,9.6899996,10.5367,71.878532,484792800,1059217088,2805651210240,141011992576,,34.560665,0,0,0,1,0,0,Portugal,3.78775,6.7228961,0,1,1,0,1,-6.5352898,-3.2961738,,,,,,Cohabita,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19772,,,,,,,,,,,,,,,,,,,,,,,1977.2,561809981440,256900005888,8,10.72333,11.73828,74.44207,450582688,1071124608,2847500664832,157062004736,,38.744099,0,0,0,0,0,0,Portugal,3.7865,6.999877,0,1,1,0,1,-6.5352898,-4.3091259,,,,,,Cohabita,1,0,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19773,,,,,,,,,,,,,,,,,,,,,,,1977.2999,600940019712,260129996800,11.333333,10.73,11.875516,75.395164,472041056,1303705344,2814283612160,158290001920,,39.288898,0,0,1,0,0,0,Portugal,3.7852499,7.2754002,0,1,1,0,1,-6.5352898,-.65196782,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19774,,,,,,,,,,,,,,,,,,,,,,,1977.3999,656779968512,281940000768,13,,12.369567,78.029701,562822080,1309507200,2950844121088,169469001728,,40.514133,0,0,0,0,0,0,Portugal,3.7839999,7.5494752,0,1,1,0,1,-6.5352898,-1.12823,,,,,,Cohabita,0,1,0,0,0,0,1
182,26.389999,78.220001,32.150002,51.740002,25.82,217.50999,12.41,318.79999,9.8400002,138.94,28,64.790001,99.93,1.45,,52.709999,112.31,65.919998,441.20001,170.75,1957.75,8.8699999,19781,34.77,167.10001,38.23,32.240002,15.52,469.79001,4.9699998,723.90997,4.75,287.19,168.55,48.860001,185.34,5.3600001,,283.57999,123.73,220.73,527.40002,620.76001,3976.4099,13.63,1978.1,680380006400,272329998336,13,,12.949009,79.233459,556778240,1296004480,2906816512000,177672994816,,40.372665,0,0,0,0,0,0,Portugal,3.7809999,7.696064,0,1,0,0,0,-11.787555,-2.3098614,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19782,,,,,,,,,,,,,,,,,,,,,,,1978.2,719740010496,270649999360,16.333332,,14.0469,79.569168,589628736,1375577984,2902446571520,188850995200,,44.098,0,0,0,0,0,0,Portugal,3.7780001,7.8424201,0,1,0,0,0,-11.787555,-2.1964407,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19783,,,,,,,,,,,,,,,,,,,,,,,1978.2999,751970025472,286509989888,18,,14.562298,79.756256,551304320,1237383040,2969537347584,202707992576,,45.429668,0,0,0,0,0,0,Portugal,3.7750001,7.988544,0,1,0,0,0,-11.787555,.14404958,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19784,,,,,,,,,,,,,,,,,,,,,,,1978.3999,798390026240,321120010240,18,,15.522953,82.771217,716594304,1328495616,3026236735488,218038992896,,45.848999,0,0,0,0,0,0,Portugal,3.7720001,8.1344376,0,1,0,0,0,-11.787555,.088057645,,,,1,,Cohabita,0,1,0,0,0,0,1
182,35.66,114.14,43.630001,76.849998,48.689999,346.91,14.26,443.12,17.379999,207.74001,39.009998,68.910004,146.14,2.55,,101.64,171.28999,130.88,628.69,208.03,2857.21,11.69,19791,41.68,180.60001,61.700001,31.940001,19.059999,541.5,18.51,811.53998,7.1900001,331.85001,167.28999,41.580002,216.17,7.5,,373.57001,142.25,221.78999,592.35999,769.12,4632.2197,55.02,1979.1,816730013696,294660014080,18,,16.14509,82.224838,777383296,1499882368,3045458968576,226738995200,,47.390331,0,0,0,0,0,0,Portugal,3.7925,8.1552343,0,1,0,0,0,-10.095885,-1.2084379,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19792,,,,,,,,,,,,,,,,,,,,,,,1979.2,862500028416,319049990144,18,,17.310076,85.033592,870632768,1602631936,3134383456256,244905000960,,49.284332,0,0,0,0,0,1,Portugal,3.813,8.1757975,0,1,0,0,0,-10.095885,-.7170127,,,,1,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19793,,,,,,,,,,,,,,,,,,,,,,,1979.2999,901359992832,345269993472,18,,18.038952,84.455345,849518272,1685631744,3148504367104,253138993152,,49.025867,0,0,0,0,0,0,Portugal,3.8334999,8.1961327,0,1,0,0,0,-10.095885,2.0621083,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19794,,,,,,,,,,,,,,,,,,,,,,,1979.3999,1020479995904,407310008320,15.333333,,19.0728,89.576622,981935424,1746135424,3202450194432,270672003072,,49.993332,0,0,0,0,0,0,Portugal,3.8540001,8.2162418,0,1,0,0,0,-10.095885,-.63988888,1,1,2,,Cohabita,Cohabita,0,1,0,0,0,0,1
182,53.330002,143.49001,42.82,83,66.080002,485.29001,14.54,627.72998,16.309999,271.42999,42.669998,86.410004,218.85001,2.8299999,,169.21001,208.47,208.39999,686.22998,264.97,3708.96,16.9,19801,53.470001,287.73001,84.260002,53.419998,42.5,671.71997,10.47,1081.72,16.889999,483.31,283.01001,44.73,266.66,6.9899998,,512.96002,211.67,309.75,814.65002,1017.89,6273.8501,20.049999,1980.1,920909971456,378652000256,18,,19.789476,91.672821,1181494016,2323849984,3239067516928,291528998912,,49.347198,0,1,0,0,0,0,Portugal,3.8755,8.1199627,0,1,0,0,0,-9.6732435,-2.7455244,,,,1,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19802,,,,,,,,,,,,,,,,,,,,,,,1980.2,973703020544,398811987968,18,,20.298777,91.053818,1201381376,2314404608,3344659382272,315898003456,,49.509335,0,0,0,0,0,1,Portugal,3.8970001,8.0245457,0,1,0,0,0,-9.6732435,-2.3108726,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19803,,,,,,,,,,,,,,,,,,,,,,,1980.2999,1015157030912,430221000704,18,,20.801975,90.28833,1072417920,2416031232,3251406897152,316329000960,,49.436668,0,0,0,0,0,0,Portugal,3.9184999,7.9299812,0,1,0,0,0,-9.6732435,-.50580251,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19804,,,,,,,,,,,,,,,,,,,,,,,1980.3999,1156745003008,497343004672,18,,21.405815,91.526482,1184248832,2254994944,3297941127168,332286001152,,51.955334,0,0,0,0,0,0,Portugal,3.9400001,7.836257,0,1,0,0,0,-9.6732435,-1.3073076,1,2,2,,Cohabita,Cohabita,0,1,0,0,0,0,1
182,43.220001,110.5,41.490002,71.260002,56.549999,524.32001,18.030001,519.96002,18.34,177.14999,35.290001,78.620003,197.11,3.1800001,,121.98,180.05,183.64999,602.87,217.98,3219.71,18.16,19811,60.299999,238.39999,56.889999,43.060001,42.110001,769.65002,5.6399999,1087.4399,27.34,533.66998,347.56,55.310001,290.09,6.1500001,,651.65997,218.72,224.82001,799.10999,1183.78,6662.5098,20.809999,1981.1,1264315006976,463074983936,18,6.77,22.805628,92.472916,1021536128,2602447104,3256624611328,342877011968,,55.552334,0,0,0,0,0,0,Portugal,3.9345,7.7653399,0,1,0,0,0,-11.964198,-9.2919617,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19812,,,,,,,,,,,,,,,,,,,,,,,1981.2,1342577967104,492296011776,18,9.0500002,23.897417,91.292274,1099099776,2657043456,3375702212608,361284009984,,60.591,0,0,0,0,0,0,Portugal,3.9289999,7.6941152,0,1,0,0,0,-11.964198,-8.9536209,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19813,,,,,,,,,,,,,,,,,,,,,,,1981.2999,1418094051328,509101015040,18,10.92,25.330774,91.725037,933521792,2162061568,3338872553472,393503014912,,65.458832,0,0,0,0,0,0,Portugal,3.9235001,7.6225791,0,1,0,0,0,-11.964198,-4.6789985,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19814,,,,,,,,,,,,,,,,,,,,,,,1981.3999,1554093965312,540422995968,18,10.22,26.754984,94.307564,1093579264,2378120448,3327497076736,403473006592,,64.583336,0,0,0,0,0,1,Portugal,3.918,7.5507321,0,1,0,0,0,-11.964198,-7.7735057,,,,,,Cohabita,0,1,0,0,0,0,1
182,43.98,128.88,34.360001,69.589996,69.230003,554.87,12.97,539.84003,19.860001,200.41,38.470001,74.050003,249.60001,2.3499999,,150.22,163.61,137.56,617.59003,257.35999,3378.98,14.18,19821,56.240002,231.59,59.09,50.169998,35.919998,824.64001,17.129999,1124.12,24.98,533.75,322.97,54.740002,334.79999,6.6799998,,572.88,186.85001,202.14999,737.69,1025.58,6441.3198,39.349998,1982.1,1680210001920,526618984448,18,12.61,28.6031,96.909637,1023566016,2644882432,3303265009664,422347014144,,68.283997,0,0,0,0,0,0,Portugal,3.9205,7.5299249,0,1,0,0,0,-10.538221,-6.7688413,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19822,,,,,,,,,,,,,,,,,,,,,,,1982.2,1740863963136,553204973568,19,11.39,30.054754,94.519173,1048198592,2541888512,3466066919424,460396986368,,73.828003,1,0,0,0,0,0,Portugal,3.9230001,7.5091362,0,1,0,0,0,-10.538221,-7.443141,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19823,,,,,,,,,,,,,,,,,,,,,,,1982.2999,1863308935168,579452010496,19,11.89,30.737886,96.699539,957696896,2327714304,3325210656768,456286011392,,85.586998,0,0,0,0,0,0,Portugal,3.9254999,7.4883642,0,1,0,0,0,-10.538221,-3.895802,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19824,,,,,,,,,,,,,,,,,,,,,,,1982.3999,2012403990528,628116029440,19,13.78,31.847975,96.481911,1134876416,2057520896,3481011486720,511377014784,,90.194336,0,0,0,0,0,0,Portugal,3.928,7.4676089,0,1,0,0,0,-10.538221,-3.7530043,,,,,,Cohabita,0,1,0,0,0,0,1
182,48.419998,166.39,54.669998,73.440002,69.110001,621.14001,40.25,612.15997,20.790001,185.03,56.77,75.889999,291.73001,2.6099999,,186.64,156.63,133.74001,679.52002,278.5,3770.6699,17.24,19831,43.040001,193.32001,72.639999,45.150002,30.76,669.02002,10.73,927.21002,28.75,419.14001,231.78999,49.07,318.38,4.6500001,,417.76999,120.42,181.19,620.40002,1143.09,5548.1001,21.58,1983.1,2117528059904,612805967872,20.333332,13.853333,34.543907,,1164169344,2348562432,3375045017600,523611013120,,92.170334,0,0,0,0,0,1,Portugal,3.9779999,7.5797181,0,1,0,0,0,-9.5327234,-5.204627,,,,,,Cohabita,0,1,0,0,0,0,1
182,,,,,,,,,,,,,,,,,,,,,,,19832,,,,,,,,,,,,,,,,,,,,,,,1983.2,2224738009088,627009978368,23,16.063334,36.315781,,1172796288,2186413312,3414184951808,554126999552,,101.15633,0,0,0,0,0,0,Portugal,4.1378622,7.409667,0,1,0,0,0,-9.5327234,-4.7072239,1,1,1,,Cohabita,Cohabita,0,1,0,0,0,0,1
